title	description	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	license	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
Blood-borne Viruses & Sexually Transmitted Infection Reports of the Health Protection Scotland	This website with data contains data about blood borne viruses and STI incidences in Scotland in different years in PDF format. Spatial coverage is country, and spatial resolution is NHS board. Temporal coverage is varied, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000390	null	Health Protection Scotland	null	null	null	http://www.hps.scot.nhs.uk/bbvsti/publications.aspx	null	PDF	null	null	Scotland		GB	null	null
Surveillance Reports on Respiratory Infections of the Health Proctection Scotland	This website with data contains data aboutespiratory infections and vaccination in Scotland from different years in PDF format. Spatial coverage is country, and spatial resolution is NHS board. Temporal coverage is varied, and temporal resolution is quarterly, yearly. Open access.	MIDAS-ISG:WS-000391	null	Health Proctection Scotland	null	null	null	http://www.hps.scot.nhs.uk/resp/surveillance.aspx	null	PDF	null	null	Scotland		GB	null	null
Monthly Health Statistics Bulletins of the Ministry of Health of Seychelles, 2016-2017	This website with data contains data about vital statistics, causes of deaths, immunization, morbidity in Seychelles from 2016 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2016-2017, and temporal resolution is monthly. Open access.	MIDAS-ISG:WS-000397	null	Ministry of Health of Seychelles	null	null	null	http://www.health.gov.sc/index.php/statistics/	null	PDF	null	null	Seychelles		SC	null	null
Communicable Diseases Surveillance Data of the Ministry of Health of Singapore, 1998-2015	This website with data contains communicable disease surveillance report from Singapore at region or country level with a weekly (2014, 2015) or yearly temporal resolution from 1998 to 2015 in PDF format.Open access.	MIDAS-ISG:WS-000401	null	Ministry of Health of Singapore	null	null	null	https://www.moh.gov.sg/content/moh_web/home/Publications/Reports/2016/communicable-diseases-surveillance-in-singapore-2015.html	null	PDF	null	null	Singapore		SG	null	null
Weekly Epidemiological Bulletins of the Ministry of Health of Singapore	This website with data contains Epidemiological News Bulletin from Singapore at country level with weekly temporal resolution from 2004 to 2017 in PDF format. Open access.	MIDAS-ISG:WS-000402	null	Ministry of Health of Singapore	null	null	null	https://www.moh.gov.sg/content/moh_web/home/Publications/epidemiological_news_bulletin.html	null	PDF	null	null	Singapore		SG	null	null
Selected obligatorily reported communicable diseases of the Statistical Office of the Slovak Republic, 1989-2016	This database contains data about typhoid, salmonella, shigellosis,other bacterial intestinal infections, diarrhea and gastroenteritis, whooping cough, scarlet fever, meningococcal infection, tick borne encaphalitis, chickenpox, rubella, acute hepatitis C, acute viral hepatitis, mumps, bacterial meningitis, scabies, pulmonary tuberculosis, syphilis, gonorrhea, HIV, influenza and acute respiratory diseases in Slovakia from 1989 to 2015 year in unknown format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1989-2015, and temporal resolution is yearly. Open acccess.	MIDAS-ISG:WS-000404	null	Statistical Office of the Slovak Republic	null	null	null	http://www.statistics.sk/pls/elisw/objekt.send?uic=1224&m_sso=2&m_so=33&ic=50	null	unknown	null	null	Slovakia		SK	null	null
Annual Communicable disease Reports of the Slovak Republic, 2005-2016.	This website with data contains data about communicable diseases of the Slovak Republic from 2005 to 2016 in PDF format. Spatal coverage is country, and spatial resolution is country. Temporal coverage is 2005-2016, and temporal resolution is monthly, yearly. Open access.	MIDAS-ISG:WS-000409	null	Epidemiological Information System of the Slovak Republic (EPIS)	null	null	null	http://www.epis.sk/InformacnaCast/Publikacie/VyrocneSpravy.aspx	null	PDF	null	null	Slovakia		SK	null	null
Monthly Epidemiological Information on Influenza of the Slovak Republic, 2015-2017	This website with data contains data about influenza incidences in the Slovak Republic from 2015-2017 in HTML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2015-2017, and temporal resolution is monthly. Open access.	MIDAS-ISG:WS-000410	null	Epidemiological Information System of the Slovak Republic (EPIS)	null	null	null	http://www.uvzsr.sk/index.php?option=com_content&view=category&layout=blog&id=58&Itemid=64	null	HTML	null	null	Slovakia		SK	null	null
Reported Cases of Infectious Diseases of the National Institue of Public Health of the Republic of Slovenia, 2008-2015	This database contains data about reported infectious diseases and STDs in the Republic of Slovenia from 2008 to 2015 in XLSL, PX, and CSV format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2008-2015, and temporal resolution is monthly, yearly. Open access.	MIDAS-ISG:WS-000412	null	National Institue of Public Health of the Republic of Slovenia (NIJZ)/Data Portal	null	null	null	https://podatki.nijz.si/pxweb/sl/NIJZ%20podatkovni%20portal/NIJZ%20podatkovni%20portal__3%20Zdravstveno%20stanje%20prebivalstva__3d%20Nalezljive%20bolezni/NB1.px/?rxid=c6e97d64-b6df-49b7-bd47-ac26c3b7c84a	null	XLSX, PX, CSV	null	null	Slovenia		SI	null	null
Surveillance Data of the National Infectious Disease Surveillance System (NIDSS) of South Korea, 2001-2017	This database contains data about infectious diseases in South Korea from 2001 to 2017 in XLSX, PDF, DOC format. Spatial coverage is country, and spatial resolution is country, province. Temporal coverage is 2001-2017 , and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000419	null	National Infectious Disease Surveillance System (NIDSS) of South Korea, Osong Healthcare Medical Center Disease Control Headquarters	null	null	null	https://is.cdc.go.kr/dstat/jsp/stat/stat0003.jsp	null	XLSX, PDF, DOC	null	null	South Korea		KR	null	null
Weekly Influenza Reports of the Korea Centers for Disease Control and Prevention, 2004-2017	This website with data contains data about notifiable diseases in South Korea from 2004 to 2017 in PDF format in English. Spatial coverage is country, and spatial resolution is country, city. Temporal coverage is 2004-2017, and temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000420	null	Korea Centers for Disease Control and Prevention	null	null	null	http://www.cdc.go.kr/CDC/eng/info/CdcEngInfo0101.jsp?menuIds=HOME002-MNU0576-MNU0586	null	PDF	null	null	South Korea		KR	null	null
Annual Data on Notifiable Diseases of Carlos III Health Institute of Spain	This website with data contains data about annual incidences of notifiable infectious diseases in Spain by region from 1997 to 2015 in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 1997-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000422	null	Carlos III Health Institute	null	null	null	http://www.isciii.es/ISCIII/es/contenidos/fd-servicios-cientifico-tecnicos/fd-vigilancias-alertas/fd-enfermedades/enfermedades-declaracion-obligatoria-series-temporales.shtml	null	PDF	null	null	Spain		ES	null	null
Weekly Epidemiological Bulletin in Network of Carlos III Health Institute of Spain, 2008-2017	This website with data contains data about reportable infectious diseases in Spain from 2008 to 2017 in PDF format. Spatial coverage is country, and spatial resolution is community. Temporal coverage is 2008-2017, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000423	null	Health Institute Carlos III, National Epidemiology Centre	null	null	null	http://www.isciii.es/ISCIII/es/contenidos/fd-servicios-cientifico-tecnicos/fd-vigilancias-alertas/fd-boletines/boletin-epidemiologico-semanal-red.shtml	null	PDF	null	null	Spain		ES	null	null
Weekly Epidemiological Reports of the Ministry of Health of Sri Lanka, 2009-2017	This website with data contains data about selected notifiable diseases and vaccine-preventable disease & AFP from Sri Lanka at region or country level with a yearly resolution from 2009 to 2017 in PDF format in English. Open access.	MIDAS-ISG:WS-000425	null	The Sri Lankan communicable disease surveillance system, Epidemiology Unit, Ministry of Health of Sri Lanka	null	null	null	http://www.epid.gov.lk/web/index.php?option=com_content&view=article&id=148&Itemid=449&lang=en	null	PDF	null	null	Sri Lanka		LK	null	null
Quarterly Epidemiological Reports of the Ministry of Health of Sri Lanka	This website with data contains Quarterly Epidemiological Bulletin in terms of data on infectious diseases surveillance from Sri Lanka at province or country level with a quaterly temporal resolution from 2004 to 2015 in PDF format in English. Open access.	MIDAS-ISG:WS-000426	null	The Sri Lankan communicable disease surveillance system, Epidemiology Unit, Ministry of Health of Sri Lanka	null	null	null	http://www.epid.gov.lk/web/index.php?option=com_content&view=article&id=163&Itemid=450&lang=en	null	PDF	null	null	Sri Lanka		LK	null	null
Annual Statistical Reports on Infectious Diseases of the Sudan Health Observatory, 1990-2015	This website with data contains data about selected infectious diseases by states in Sudan from 1990 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country and state. Temporal coverage is 1990-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000427	null	Sudan Health Observatory	null	null	null	http://sho.gov.sd/controller/knowledge_hub.php?fltr=fltr&query=&page=1&mid=110&lid=1&fltr=search&themes=&catogry=73&hub_sr=#	null	PDF	null	null	Sudan		SD	null	null
Annual Data on HIV, AIDS, Tuberculosis and STD cases of the Ministry of Health of Suriname, 1994-2003	This website with data contains data about HIV/AIDS/SOA from Suriname at country or province level with a yearly temporal resolution from 1993 to 2003 in Dutch.	MIDAS-ISG:WS-000429	null	The Ministry of Health of Suriname	null	null	null	http://www.gov.sr/ministerie-van-volksgezondheid/publicaties/data-en-statistieken.aspx	null	PDF	null	null	Suriname		SR	null	null
Annual Reports on Notifiable Contagious Diseases of the Public Health Reporting & Statistics of Sweden, 2007-2017	This website with data contains data about notifiable infections in Sweden from 2007 to 2017 in XLS and TXT format. Spatial coverage is country, and spatial resolution is county/region. Temporal coverage is 2007-2017, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000431	null	Public Health Reporting & Statistics of Sweden	null	null	null	https://www.folkhalsomyndigheten.se/smittskydd-beredskap/overvakning-och-rapportering/anmalningspliktiga-sjukdomar/	null	XLS, TXT	null	null	Sweden		SE	null	null
Weekly Epidemiological Bulletins of the Federal Office of Public Health of Switzerland, 2012-2016	This website with data contains data about infectious disease in Switzerland from 2016 to 2017 in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2012-2016, and temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000434	null	Federal Office of Public Health of Switzerland	null	null	null	https://www.bag.admin.ch/bag/de/home/service/publikationen/bag-bulletin.html	null	PDF	null	null	Switzerland		CH	null	null
Annual Infectious Disease Reports of the Swiss Federal Office for Statistics, 2007-2016	This website with data contains data about number of infectious diseases in Switzerland and the Principality of Liechtenstein from 2007 to 2016 year in HTML format. Spatial coverage is country, and spatial resolution is canton. Temporal coverage is 2007-2016, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000435	null	Swiss Federal Office for Statistics	null	null	null	https://www.bag.admin.ch/bag/fr/home/service/zahlen-fakten/zahlen-zu-infektionskrankheiten.html	null	HTML	null	null	Switzerland and the Principality of Liechtenstein		CH	null	null
Weekly Epidemiological Bulletins of the Syrian Ministry of Health, 2012-2015	This website with data contains data about incidences of infectious diseases in Syria from 2012 to 2015 year in PDF format. Spatial coverage is country, and spatial resoution is country and governorate. Temporal coverage is 2012-2015, and temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000436	null	Early Warning Alert and Response System (EWARS), Syrian Ministry of Health	null	null	null	http://www.moh.gov.sy/Default.aspx?tabid=351&language=en-US	null	PDF	null	null	Syrian Arab Republic		SY	null	null
Communicable Diseases Quarterly Reports of the Syrian Ministry of Health, 2012-2013	This website with data contains data about priority reportable communicable diseases in Syria from 2012 to 2013 and for 2013 year in PDF format. Spatial coverage is country, and spatial resolution is country and governorate. Temporal coverage is 2012-2013 and 2013, and temporal resolution is quarterly. Open access.	MIDAS-ISG:WS-000437	null	Early Warning Alert and Response System (EWARS), Syrian Ministry of Health	null	null	null	http://www.moh.gov.sy/pages/EpidemicBulletin/201304/indexe.html	null	PDF	null	null	Syrian Arab Republic		SY	null	null
Nationwide Weekly Confirmed Cases of Dengue, Influenza, Enterovirus, and Diarrhea of the Taiwan Centers for Disease Control	This database contains data about infectious diseases in Taiwan from 1990 to 2017 in Excel, CSV, PDF, SVG, JPEG, and PNG format. Spatial coverage is country, and spatial resolution is state. temporal coverage is 1990-2017, and temporal resolution is weekly, monthly, yearly. Open access.	MIDAS-ISG:WS-000439	null	Centers for Disease Control, R.O.C. of Taiwan	null	null	null	https://nidss.cdc.gov.tw/en/Default.aspx	null	Excel, CSV, PDF, SVG, JPEG, and PNG	null	null	Taiwan		TW	null	null
Weekly Epidemiological Reports of the Ministry of Health of Tanzania, 2014-2017	This website with data contains data about infectious diseases in Tanzania from 2014 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is country and region. Temporal coverage is 2014-2017, and temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000443	null	Ministry of health, community development, gender, elderly and children of Tanzania	null	null	null	http://www.moh.go.tz/en/epidemiological-disease-report?start=40	null	PDF	null	null	Tanzania		TZ	null	null
Annual Epidemiological Surveillance Report of the Ministry of Public Health of Thailand, 2002	This website with data contains data about notifiable diseases in Thailand from 1993 to 2002 years in HTML format in Thai. Spatial coverage is country, and spatial resolution is country, region, zone, province. Temporal coverage is 1993-2002, and temporal resolution is yearly, monthly. Open access.	MIDAS-ISG:WS-000444	null	Bureau of Epidemiology, Department of Disease Control, Ministry of Public Health of Thailand	null	null	null	http://www.boe.moph.go.th/Annual/Annual_45/Annual_45/annual_index_1.html	null	HTML	null	null	Thailand		TH	null	null
Annual Epidemiological Surveillance Report of the Ministry of Public Health of Thailand, 2011	This website with data contains data about notifiable diseases in Thailand from 2002 to 2011 in PDF, HTML format in Thai. Spatial coverage is country, and spatial resolution is country, region, zone, province. Temporal coverage is 2002-2011, and temporal resolution is yearly, monthly. Open access.	MIDAS-ISG:WS-000445	null	Bureau of Epidemiology, Department of Disease Control, Ministry of Public Health of Thailand	null	null	null	http://www.boe.moph.go.th/Annual/AESR2011/index.html	null	PDF, HTML	null	null	Thailand		TH	null	null
Infectious Disease Morbidity of the Ministry of Public Health of Thailand, 2002-2011	This website with data contains data about notifiable diseases in Thailand from 2002 to 2011 in PDF, HTML format in Thai. Spatial coverage is country, and spatial resolution is country, region, zone, province. Temporal coverage is 2002-2011, and temporal resolution is yearly, monthly. Open access.	MIDAS-ISG:WS-000446	null	Bureau of Epidemiology, Department of Disease Control, Ministry of Public Health of Thailand	null	null	null	http://www.boe.moph.go.th/Annual/AESR2011/main/AESR54_Part2/Reported%20cases%20%20Ranking.html	null	PDF, HTML	null	null	Thailand		TH	null	null
The Epidemiological Situation of Rabies in Tunisia by the National Rabies Control Commission	This website with data contains data about cases of rabies and infectious diseases in Tunisia for 2013-2015 and 2010-2014 year in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2013-2015 and 2010-2014 year, and temporal resolution is yearly and trimestre. Open access.	MIDAS-ISG:WS-000456	null	The National Rabies Control Commission	null	null	null	http://www.rage.tn/Fr/situation-en-tunisie_11_269	null	PDF	null	null	Tunisia		TN	null	null
Weekly Influenza Surveillance Reports of the Public Health Association of Turkey, 2015-2017	This website with data contains data about weekly influenza cases in Turkey from 2015 to 2017 year in PDF format. Spatial resolution is country-level and temporal resolution is weekly time intervals. Open access.	MIDAS-ISG:WS-000460	null	Public Health Association of Turkey	null	null	null	http://www.thsk.gov.tr/arama.html?q=Haftal%C4%B1k+%C4%B0nfluenza+%28Grip%29+S%C3%BCrveyans+Raporu	null	PDF	null	null	Turkey		TR	null	null
Weekly Epidemiological Bulletins of the Ministry of Health of Uganda, 2016-2017	This website with data contains data about cases of notifiable infectious diseases in Uganda from 2016 to 2017 year in PDF format. Spatial coverage is country, and sparial resolution is national and district. Temporal coverage is 2016-2017, and temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000465	null	Ministry of Health of Uganda	null	null	null	http://library.health.go.ug/search/node/weekly%20bulletin	null	PDF	null	null	Uganda		UG	null	null
Malaria Quarterly Bulletins of the Ministry of Health of Uganda, 2014-2015	This website with data contains data about incidences of malaria in Uganda from 2014 to 2015 in PDF format. Spatial coverage is country, and spatial resolution is region and district. Temporal coverage is 2014-2015, and temporal resolution is quarterly. Open access.	MIDAS-ISG:WS-000466	null	Ministry of Health of Uganda	null	null	null	http://www.health.go.ug/content/uganda-malaria-quarterly-bulletin	null	PDF	null	null	Uganda		UG	null	null
Annual Tuberculosis Data of the Center of Public Health of Ukraine, 2012-2016	This website with data contains data about yearly incidences of tuberculosis in Ukraine by region from 2012 to 2016 year in XLSX format. Spatial coverage is country, and spatial resolution is country, subcountry, state. Temporal coverage is 2012-2016. Temporal resolution is yearly.	MIDAS-ISG:WS-000469	null	Center of public health, Ukraine	null	null	null	http://phc.org.ua/pages/diseases/tuberculosis/surveillance/statistical-information	null	XLSX	null	null	Ukraine		UA	null	null
Annual Data on HIV and AIDS of the Center of Public Health of Ukraine, 2013-2017	This website with data contains data about monthly incidences of HIV/AIDS in Ukraine by region from 2013 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is country, subcountry, state. Temporal coverage is 2013-2017,a dntemporal resolution is monthly. Open access.	MIDAS-ISG:WS-000470	null	Center of public health, Ukraine	null	null	null	http://phc.org.ua/pages/diseases/hiv_aids/statistics/hiv-aids-treatment	null	PDF	null	null	Ukraine		UA	null	null
Data on STD cases of the Center of Public Health of Ukraine, 2014	This website with data contains data about monthly incidences of STI's in Ukraine by region in 2014. Spatial coverage is country, and spatial resolution is country, subcountry, state. Temporal coverage is 2014, and spatial resolution is monthly. Open access.	MIDAS-ISG:WS-000471	null	Center of public health, Ukraine	null	null	null	http://phc.org.ua/pages/diseases/other_social_diseases/std/std-statistics	null	PDF	null	null	Ukraine		UA	null	null
Weekly National Flu Reports of the Government of the United Kingdom	This website with data contains data about weekly incidences of influenza in the United Kingdom from 2013 to 2017 in PDF format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 2013-2017, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000479	null	GOV.UK	null	null	null	https://www.gov.uk/government/statistics/weekly-national-flu-reports	null	PDF	null	null	United Kingdom		GB	null	null
Notifiable Diseases and Mortality Tables published in MMWR of the U.S. Centers for Disease Control and Prevention, 2017	This database contains data published in MMWR from the National Notifiable Diseases Surveillance System and 122 Cities Mortality Reporting System from the United States in 2017 in CSV, JSON, RDF, RSS, Excel, and XML format. Spatial coverage is country, and spatial resolution is state. Temporal coverage is 2017, and temporal resolution is weekly, quarterly, yearly. Open access.	MIDAS-ISG:WS-000483	null	The National Notifiable Diseases Surveillance System, Centers for Disease Control and Prevention	null	null	null	https://www.cdc.gov/mmwr/mmwr_nd/nd_data_tables.html	null	CSV, JSON, RDF, RSS, TSV for Excel, XML	null	null	United States		US	null	null
Notifiable Diseases and Mortality Tables of the U.S. Notifiable Diseases and Mortality Tables, 2017	This database contains data about infrequently reported disease from the United States in 2017 year in CSV, JSON, RDF, RSS, TSV for Excel, XML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2017, and temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000484	null	The National Notifiable Diseases Surveillance System, Centers for Disease Control and Prevention	null	null	null	https://data.cdc.gov/NNDSS/NNDSS-Table-I-infrequently-reported-notifiable-dis/45b4-9j7u/data	null	CSV, JSON, RDF, RSS, TSV for Excel, XML	null	null	United States		US	null	null
Notifiable Diseases and Mortality Tables published in MMWR of the U.S. Centers for Disease Control and Prevention, 2013-2016	This database contains data published in MMWR from the National Notifiable Diseases Surveillance System and 122 Cities Mortality Reporting System in the United States for 2014, 2015, and 2016 in CSV, JSON, RDF, and XML format. Spatial coverage is country, and spatial resolution is state. Temporal coverage is 2013-2016, and temporal resolution is yearly, quarterly, weekly. Open access.	MIDAS-ISG:WS-000485	null	The National Notifiable Diseases Surveillance System, Centers for Disease Control and Prevention	null	null	null	https://catalog.data.gov/dataset?q=NNDSS++Table+&sort=views_recent+desc&ext_location=&ext_bbox=&ext_prev_extent=-142.03125%2C-8.059229627200192%2C-59.0625%2C52.696361078274485&page=1	null	CSV, RDF, JSON, XML	null	null	United States		US	null	null
Notifiable Diseases and Mortality Tables of the U.S. Centers for Disease Control and Prevention, 2012-2017	This database contains data about infrequently reported notifiable diseases in the United States from 2012 to 2017 year in JSON format. Temporal coverage is 2012-2017, and temporal resolution is yearly, weekly. Open access.	MIDAS-ISG:WS-000486	null	The National Notifiable Diseases Surveillance System, Centers for Disease Control and Prevention	null	null	null	https://dev.socrata.com/foundry/data.cdc.gov/j497-mmq3	null	JSON	null	null	United States		US	null	null
Weekly Information on Notifiable Diseases/Deaths in Selected Cities of the U.S. Centers for Disease Control and Prevention	This database contains data about selected notifiable diseases in the United States from 2005 to 2009 in HTML and PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2005-2009, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000488	null	Centers for Disease Control and Prevention	null	null	null	https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5901md.htm#tab4	null	PDF	null	null	United States		US	null	null
Tuberculosis Data of the U.S. Department of Health, 2014	This database contains data about total number of tuberculosis cases in the United States in 2014 year in JSON, XML, and CSV format. Spatial coverage is country, and spatial resolution is state. Temporal coverage is 2014, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000494	null	Division of STD Prevention, National Center for HIV/AIDS, Viral Hepatitis, STD, and TB Prevention	null	null	null	https://catalog.data.gov/dataset/nndss-table-iv-tuberculosis-fd056	null	JSON, XML, CSV	null	null	United States		US	null	null
Tuberculosis Data of the U.S. Department of Health, 2015	This database contains data about total number of tuberculosis cases in the United States in 2015 year in JSON, XML, and CSV format. Spatial coverage is country, and spatial resolution is state. Temporal coverage is 2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000495	null	Division of STD Prevention, National Center for HIV/AIDS, Viral Hepatitis, STD, and TB Prevention	null	null	null	https://catalog.data.gov/dataset/nndss-table-iv-tuberculosis-83da5	null	JSON, XML, CSV	null	null	United States		US	null	null
Broadly HIV Neutralizing Antibodies Data of the Sanford Burnham Prebys Medical Discovery Institute of California	This database contains data about HIV strains and neutralization bNAbs, including sequences and three-dimensional structures in FASTA format. Spatial coverage is unknown, and spatial resolution is unknown. Temporal coverage is unknown, and temporal resolution is unknown. Open access.	MIDAS-ISG:WS-000500	null	Sanford Burnham Prebys Medical Discovery Institute in California, California, Orlando, and Florida	null	null	null	http://bnaber.org/	null	FASTA	null	null	United States		US	null	null
The HIV databases on HIV genetic sequences and immunological epitopes of the U.S. Department of Energy's National Nuclear Security Administration, 1987-2013	This database contains data about HIV sequence, vaccine, immunology, Hepatitis C virus, and HFV/Ebola from 1987 to 2013 in HTML format. Spatial coverage is unknown, and spatial resolution is unknown. Temporal coverage 1987-2013, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000501	null	Los Alamos National Security, the U.S. Department of Energy's National Nuclear Security Administration	null	null	null	https://www.hiv.lanl.gov/content/index	null	HTML	null	null	Earth		null	null	null
Annual Epidemiological Bulletins of The Ministry of Health of Uruguay	This website with data contains data about epidemiological bulletin from Uruguay at country level in 2016 and 2017 including the past decade data in PDF format in Spanish. Temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000507	null	The Ministry of Health of Uruguay	null	null	null	http://www.msp.gub.uy/publicaciones/epidemiolog%C3%ADa/datos-boletines-recomendaciones	null	PDF	null	null	Uruguay		UY	null	null
HIV Epidemiological Bulletins of the Ministry of Health of Uruguay	This website with data contains data about HIV/AIDS from Uruguay at country level from 2011 to 2015 in PDF format in Spanish. Temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000508	null	The Ministry of Health of Uruguay	null	null	null	http://www.msp.gub.uy/publicaci%C3%B3n/bolet%C3%ADn-epidemiol%C3%B3gico-d%C3%ADa-mundial-vihsida	null	PDF	null	null	Uruguay		UY	null	null
Automated Health Control and Surveillance System	No public access.	MIDAS-ISG:WS-000513	null	Automated Health Control and Surveillance System of the Government of Venezuela	null	null	null	http://190.205.57.254/sistemas1/index.html	null	unknown	null	null	Venezuela		VE	null	null
Demographics, Mortality Data and Morbidity including Influenza cases in Wales, 2006-2015	This database contains data about cancer, demography, dental and oral health, diseases of the circulatory system, diseases of the digestive system, diseases of the respiratory system (influenza), external causes of morbidity (incidence of influenza) and mortality (mortality due to influenza), hospital admissions, maternity and child health, mortality, substance misuse in Wales 2006-2015 from 2006 to 2015 in HTML, XML, XLSX and CSV format. Spatial coverage is country, spatial resolution is Local Health Board, Local Authority, USOA. Temporal coverage is 2006-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000521	null	Health Maps Wales	null	null	null	https://www.healthmapswales.wales.nhs.uk/IAS/dataviews/	null	HTML, XML, XLSX, CSV	null	null	Wales		GB	null	null
Annual Statistical Bulletins on Infectious Diseases of the Ministry of Health of Zambia, 2009-2012	This website with data contains data about notifiable and communicable diseases in Zambia from 2009 to 2012 year in PDF format. Spatial coverage is country, and spatial resolution is country and province. Temporal coverage is 2009-2012, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000524	null	Ministry of Health of Zambia	null	null	null	http://www.moh.gov.zm/	null	PDF	null	null	Zambia		ZM	null	null
Annual Data on Malaria cases of the National Malaria Control Center, 2005	This website with data contains data about notifiable and communicable diseases in Zambia for 2005 year in PDF format. Spatial coverage is country, and spatial resolution is country and province. Temporal coverage is 20052, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000525	null	National Malaria Control Centre	null	null	null	http://www.nmcc.org.zm/publications.htm	null	PDF	null	null	Zambia		ZM	null	null
Demographics, Immunization Coverage, and Selected Infectious Diseases of the Zimbabwe National Statistics Agency	This database contains data about demographic, mortality and selected infectious diseases in Zimbabwe in HTML format. Spatial coverage is country, and spatial resolution is country and province. Temporal coverage varies, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000527	null	Zimbabwe Statistical Database, Zimbabwe National Statistics Agency	null	null	null	http://www.zimdat.zimstat.co.zw/zimdat/libraries/aspx/home.aspx	null	HTML	null	null	Zimbabwe		ZW	null	null
Colombia Routine Surveillance	Collection of routine disease surveillance data made publicly available by Colombia National Institute of Health	MIDAS-ISG:WS-000528	null	 Colombia National Institute of Health	null	null		http://www.ins.gov.co/Direcciones/Vigilancia/sivigila/Paginas/vigilancia-rutinaria.aspx	null	csv, xlsx	Colombia Municipal Routine Surveillance	null	Colombia		null	null	COL
Colombia Epidemiological Bulletin	Collection of epidemiological bulletins made publicly available by Colombia National Institute of Health	MIDAS-ISG:WS-000529	null	 Colombia National Institute of Health	null	null		http://www.ins.gov.co/buscador-eventos/Paginas/Vista-Boletin-Epidemilogico.aspx	null	csv, xlsx	Colombia Municipal Epidemiological Bulletin	null	Colombia		null	null	COL
Mexico National Epidemiological Surveillance System	Collection of routine disease surveillance data made publically available by the National Institute of Public Health of Mexico	MIDAS-ISG:WS-000530	null	 The National Institute of Public Health of Mexico	null	null		https://www.gob.mx/chikungunya-dengue	null	csv, xlsx	National epidemiological surveillance system	null	Mexico		null	null	MEX
PAHO WHO Reported Cases of Chikungunya Fever in the Americas	Collection of reports on the number of reported cases of Chikungunya fever in the Americas made publically available by Pan American Health Organization and World Health Organization	MIDAS-ISG:WS-000531	null	 Pan American Health Organization,  World Health Organization	null	null		http://www.paho.org/hq/index.php?option=com_topics&view=readall&cid=5927&Itemid=40931&lang=en	null	csv, xlsx	Reported Cases of Chikungunya Fever	null	Anguilla, Antigua and Barbuda, Argentina, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Canada, Cayman Islands, Chile, Colombia, Costa Rica, Cuba, Curacao, Dominica, Dominican Republic, Ecuador, El Salvador, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Saint Barthelemy, Saint Kitts and Nevis, Saint Lucia, Saint Martin, Saint Vincent and the Grenadines, Sint Maarten, Suriname, Trinidad and Tobago, Turks and Caicos Islands, United States of America (the), Uruguay, Venezuela, Virgin Islands		null	null	null
US NNDSS condition counts as published in MMWR	US MMWR morbidity and mortality tables made available via data.cdc.gov 	MMWR morbidity and mortality tables	null	 US CDC	null	null	2017-05-11	https://data.cdc.gov/browse?category=MMWR	null	null	null	null	United States		null	null	USA
