title	description	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	license	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
Communicable Diseases Surveillance	Data is not available to the public.	null	null	The Ministry of Health of Brunei Darussalam	null	null	null	http://www.moh.gov.bn/SitePages/Communicable%20Disease%20Surveillance.aspx	null	-	null	null	Brunei Darussalam	5065	BN	null	null
Surveillance of infectious diseases in Japan	This website with data contains data about notifiable infectious diseases in Japan in 2017 in CSV format in English. Spatial coverage is country, and spatial resoltuion is country, state. Temporal coverage is 2017, and temporal resolution is weekly. Open access.	null	null	National Institute of Infectious Diseases of Japan	null	null	null	https://www.niid.go.jp/niid/en/survaillance-data-table-english/7300-idwr-sokuho-data-e-1721.html	null	CSV	null	null	Japan	5068	JP	null	null
Pathogen surveillance system in Japan	This website with data contains data about pathogen surveillance system from Japan from 2012 to 2016 in PDF and CSV format in English. Spatial coverage is country, and spatial resolution is country, state. Temporal coverage is 2012-2016, and temporal resolution is yearly, weekly. Open access.	null	null	National Institute of Infectious Diseases of Japan	null	null	null	http://www.niid.go.jp/niid/en/iasr/510-surveillance/iasr/graphs/6995-iasrgv2016e.html	null	PDF, CSV	null	null	Japan	5068	JP	null	null
Pathogenic microorganism detection information	This website with data contains data about pathogen surveillance system from Japan from 2016 to 2017 years in PDF and CSV format in Japanese. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2016-2017, and temporal resolution is weekly. Open access.	null	null	National Institute of Infectious Diseases of Japan	null	null	null	https://www.niid.go.jp/niid/ja/iasr/510-surveillance/iasr/graphs/2293-iasrgv4.html	null	PDF, CSV	null	null	Japan	5068	JP	null	null
Annual Data Summary	This website with data contains data about notifiable diseases and sentinel-reporting diseases in Japan from 1999 to 2005 in Excel format in English. Spatial coverage is country, and spatial resolution is country, state. Temporal coverage is 1999-2005, and temporal resolution is yearly, weekly. Open access.	null	null	Infectious Disease Surveillance Center of Japan	null	null	null	http://idsc.nih.go.jp/idwr/ydata/index-e.html	null	XLSX	null	null	Japan	5068	JP	null	null
Hepatitis Virus Database (HVDB)	This website with data contains data about viral hepatitis genome entries from Japan in 2016 in HTML format in English. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2016, and temporal resolution is yearly. There are two types of access- open and restricted.	null	null	Unknown (mmizokami@hospk.ncgm.go.jp)	null	null	null	http://s2as02.genes.nig.ac.jp/	null	HTML	null	null	Japan	5068	JP	null	null
HIV Epidemiological Profile 2015, Facts & Figures	This website with data contains data about HIV infection from Jamaica at province level with a yearly temporal resolution from 1982 to 2015 in PDF format. Open access.	null	null	The Ministry of Health of Jamaica	null	null	null	http://moh.gov.jm/data/hiv-epidemiological-profile-2015-facts-figures/	null	PDF	null	null	Jamaica	4999	JM	null	null
Jamaica Health and Lifestyle Survey 2007-8	This website with data contains data about socio-demographics from Jamaica at province level in 2008 in PDF format. Temporal resolution is yearly. Open access.	null	null	The Ministry of Health of Jamaica	null	null	null	http://moh.gov.jm/data/jamaica-health-and-lifestyle-survey-2007-8/	null	PDF	null	null	Jamaica	4999	JM	null	null
Weekly Surveillance Bulletin	This website with data contains data about weekly surveillance bulletin from Jamaica at province level from 2015 to 2017 in PDF format. Temporal resolution is weekly. Open access.	null	null	The Ministry of Health of Jamaica	null	null	null	http://moh.gov.jm/bulletins/	null	PDF	null	null	Jamaica	4999	JM	null	null
Surveillance of invasive bacterial diseases	This website with data contains data about Neisseria meningitidis, Streptococcus pneumoniae, Haemophilus influenzae caused diseases in Italy from 1996 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 1996-2017, and temporal resolution is yearly. Open access.	null	null	Higher Institute of Health, Italy	null	null	null	http://www.iss.it/mabi/index.php?lang=1&id=5&tipo=16	null	PDF	null	null	Italy	5195	IT	null	null
InfluNet Reports Database	This website with data contains data about incidences of influenza in Italy from 2003 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 2003-2016, and temporal resolution is yearly. Open access.	null	null	Higher Institute of Health, Italy	null	null	null	http://www.iss.it/flue/index.php?lang=1&anno=2017&tipo=13	null	PDF	null	null	Italy	5195	IT	null	null
InfluNet Reports Database	This website with data contains data about incidences of influenza in Italy from 2016 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 2016-2017, and temporal resolution is yearly. Open access.	null	null	Higher Institute of Health, Italy	null	null	null	http://www.iss.it/flue/index.php?lang=1&anno=2017&tipo=5	null	PDF	null	null	Italy	5195	IT	null	null
Morbillo & Rosolia News : Bulletin of integrated measles-rubella surveillance	This website with data contains data about incidences of measles and rubella in Italy from 2014 to 2017 in PDF format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 2014-2017, and temporal resolution is monthly. Open access.	null	null	EpiCentro, National Center for Disease Prevention and Health Promotion, Italy	null	null	null	http://www.epicentro.iss.it/problemi/morbillo/bollettino.asp	null	PDF	null	null	Italy	5195	IT	null	null
Legionella National Register	This website with data contains data about cases of legionellosis in Italy from 1997 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 1997-2015, and temporal resolution is yearly. Open access.	null	null	Higher Institute of Health, Italy	null	null	null	http://www.iss.it/index.php?lang=1&id=30&tipo=45	null	PDF	null	null	Italy	5195	IT	null	null
ISS newsletters reporting Italian data on HIV / AIDS	This website with data contains data about HIV/AIDS cases in Italy from 2004 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2004-2015, and temporal resolution is yearly. Open access.	null	null	Higher Institute of Health, Italy	null	null	null	http://www.iss.it/ccoa/?lang=1&id=2&tipo=5	null	PDF	null	null	Italy	5195	IT	null	null
Weekly and periodic epidemiological reports	This website with data contains data about weekly incindences of infectious diseaes in Israel from 2000 to 2017 year in XLSX format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2000-2017, and temporal resolution is yearly. Open access.	null	null	The Ministry of Health of Israel	null	null	null	http://www.health.gov.il/UnitsOffice/HD/PH/epidemiology/Pages/epidemiology_report.aspx	null	XLSX	null	null	Israel	5188	IL	null	null
Periodic reports ahead of World AIDS Day	This website with data contains data about HIV cumulative incidences in Israel from 1981 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1981-2015, and temporal resolution is yearly. Open access.	null	null	The Ministry of Health of Israel	null	null	null	http://www.health.gov.il/UnitsOffice/HD/PH/TBAids/Aids/Pages/Periodic_Reports.aspx	null	PDF	null	null	Israel	5188	IL	null	null
Topics A - Z	This website with data contains data about notifiable diseases in Ireland from 2008 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2008-2015, and temporal resolution is annual, quarterly, weekly. Open access.	null	null	Health Protection Surveillance Centre, Ireland	null	null	null	http://www.hpsc.ie/a-z/	null	PDF	null	null	Ireland	5174	IE	null	null
Childhood Immunisation	This website with data contains data about immunisation rates in Ireland from 2006 to 2015 year in XLS, CSV format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2006-2015, and temporal resolution is yearly. Open access.	null	null	Department of Health, Ireland	null	null	null	http://health.gov.ie/publications-research/statistics/statistics-by-topic/childhood-immunisation/	null	XLS, CSV	null	null	Ireland	5174	IE	null	null
Data and Information Center	This website with data contains data about iAnnual reports on HIV/AIDS, tuberculosis, DHF, malaria, filariasis, leprosy, rabies, viral hepatitis in Indonesia from 2004 to 2016 in PDF format. Spatial coverage is country, and spatial resolution is country, province. Temporal coverage is 2004-2016, and temporal resolution is yearly. Open access.	null	null	The Ministry of Health - Kementerian Kesehatan of the Republic of Indonesia	null	null	null	http://www.depkes.go.id/folder/view/01/structure-publikasi-data-pusat-data-dan-informasi.html	null	PDF	null	null	Indonesia	4973	ID	null	null
Integrated Disease Surveillance Programme in India	This website with data contains data about alerts and outbreaks from in India from 2009 to 2017 in PDF format. Spatial coverage is country, and spatial resolution is country, state, district. Temporal coverage is 2009-2017, and temporal resolution is weekly. Open access.	null	null	Ministry of Health and Family Wellfare, the Government of India	null	null	null	http://idsp.nic.in/index4.php?lang=1&level=0&linkid=406&lid=3689	null	PDF	null	null	India	5180	IN	null	null
Society: Health: Life & Health: Diseases	This database contains data about cases of AIDS 1985-2015, reported HIV infected individuals 1983-2015, STDs 2000-2015 in Iceland in CSV, XLSX, XML, PX-Axis file format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1985-2015, 1983-2015, 2000-2015, and temporal resolution is yearly. Open access.	null	null	Statistics Iceland	null	null	null	http://px.hagstofa.is/pxis/pxweb/is/Samfelag/Samfelag__heilbrigdismal__lifsvenjur_heilsa__3_sjukdomar/?rxid=67f14366-335a-48c1-8411-a6d29b0c6b65	null	CSV, XLSX, XML, PX-Axis file	null	null	Iceland	4982	IS	null	null
WHO statistical profile	This website with data contains data about demographics from Honduras at country level from 2011 to 2013 in PDF format. Temporal resolution is yearly. Open access.	null	null	World health organization	null	null	null	http://www.who.int/gho/countries/hnd.pdf	null	PDF	null	null	Honduras	4970	HN	null	null
Public Health Indicators	This website with data contains data about notifiable diseases 1997-2016, statistics on HIV/AIDS 2000-2016, giargia by year and sex 1999-2016, chlamydia by months, age and sex 1997-2016,gonorrhea by year and sex 1997-2016, salmonella by month, sex, age ans source of infection 1997-2015, campylobacter by month, age, sex, and source of infection 1997-2015, other related registered diseases by month and year 1997-2010 and 2011-2015, vaccination coverage 2015 in Iceland in XLS format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1997-2015, 1997-2016, 1997-2010, 2000-2016, 2011-2015. Spatial resolution is yearly. Open access.	null	null	Statistics Iceland	null	null	null	http://www.landlaeknir.is/tolfraedi-og-rannsoknir/tolfraedi/allt-talnaefni/	null	XLS	null	null	Iceland	4982	IS	null	null
Tables (STADAT) - Time series of annual data - Health care, accidents	This website with data contains data about health care indicators, including HIV/AIDS, tuberculosis and pulmonary diseases, STI's, major infections in Hungary from 1990 to 2016 year in XLS format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1990-2016, and temporal resolution is yearly. Open access.	null	null	KSH Hungarian Central Statistics Office	null	null	null	http://www.ksh.hu/stadat_annual_2_4	null	XLS	null	null	Hungary	5082	HU	null	null
Epinfo	This website with data contains data about epidemic situation in Hungary from 2001 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2001-2015, and temporal resolution is weekly, yearly. Open access.	null	null	National Center for Epidemiology, Hungary	null	null	null	http://www.oek.hu/oek.web?nid=41&pid=1&to=1991,2434&lang=hun	null	PDF	null	null	Hungary	5082	HU	null	null
Avian Influenza Report	This website with data contains data about Avian Influenza Report (2013-2017,weekly), Health population suvey (2003-2004, 2005-2006) in Hong Kong in PDF format. Spatial coverage is country, and spatial resolution is states, municipality, region, province. Open access.	null	null	Center for Health Protection	null	null	null	http://www.chp.gov.hk/en/guideline1_year/29/134.html	null	PDF	null	null	Hong Kong SAR (China)	7399	HK	null	null
CoVDB	This website with data contains data about coronavirus sequences from Hong Kong last updated in 2007 in TXT format. Spatial coverage is region, and spatial resolution is province. Temporal coverage is 2007, and temporal resolution is yearly. Open access.	null	null	The Department of Microbiology, the University of Hong Kong	null	null	null	http://covdb.microbiology.hku.hk:8080/COV-newpages/	null	TXT	null	null	Hong Kong	7399	HK	null	null
Demographic Indicator	This website with data contains data about demographic indicators from Honduras at country level with a yearly temproal resolution in 2001 in HTML format. Open access.	null	null	World Health Organization, PAHO	null	null	null	http://www1.paho.org/english/sha/prflhon.htm	null	HTML	null	null	Honduras	4970	HN	null	null
Honduras Health Reports	This website with data contains data about demographics from Honduras at country level with a yearly temporal resolution in 2008 in HTML format. Open access.	null	null	Wikidot	null	null	null	http://hondurashealth.wikidot.com/reports	null	HTML	null	null	Honduras	4970	HN	null	null
Documentation Center	This website with data contains data about infectious disease from Haiti at province level from 2010 to 2017 in PDF format in French. Temporal resolution is weekly or yearly. Open access.	null	null	The Ministry of Public Health and Population of Haiti	null	null	null	http://mspp.gouv.ht/newsite/documentation.php	null	PDF	null	null	Haiti	4989	HT	null	null
Statistics	This website with data contains economic and financial data available, but no infectious disease data available.	null	null	The Government of The Virgin Islands	null	null	null	http://www.bvi.gov.vg/statistics?title=&field_stats_catergory_tid=All	null	PDF, CSV	null	null	British Virgin Islands	5013	VG	null	null
Guyana Strategic Plan for the Intergrated Prevention and Control of Chronic Non-communicable Diseases and their Risk Factors, 2013- 2020	This website with data contains data about Mortality from Guyana at country level with a yearly temporal resolution form 2000 to 2009 in PDF format. Open access.	null	null	The Ministry of Health Guyana	null	null	null	http://www.paho.org/guy/index.php?option=com_docman&view=download&category_slug=not-communicable&alias=119-guyana-ncds-strategic-plan-2013-2020&Itemid=291	null	PDF	null	null	Guyana	5169	GY	null	null
Health Data	This website with data contains data about health indicators from Guatemala at country level with a yearly temporal resolution from 2012 to 2016 years in XLSX format in Spanish. Spatial coverage is country, and spatial resolution is country, province. Temporal coverage is 2012-2016, and temporal resolution is yearly. Open access.	null	null	Health Management Information System, Ministry of Health of Guatemala	null	null	null	http://sigsa.mspas.gob.gt/datos-de-salud-en-guatemala.html	null	XLSX	null	null	Guatemala	5018	GT	null	null
Annual epidemiological reports	This website with data contains data about infectious disease cases in Greece, such as epidemiological data for botulism, 2004-2015; brucellosis, 2005-2009; echinococcosis, 2005-2009; Enterohaemorrhagic E. coli infection, 2004-2015; foodborne/ waterborne outbreaks, 2004-2015;hepatitis A, 2000-2016; HIV/AIDS, 2011; listeriosis, 2004-2016; malaria, 2012-2015 and 2005-2009; meningococcal disease, 2004-2014; pertussis, 2004-2014; salmonellosis, 2004-2016; shigellosis, 2004-2016; tuberculosis, 2004-2010; typhoid/paratyphoid fever, 2004-2016; varicella with complications, 2004-2014; West Nile virus human infection, 2011-2014 and weekly reports for 2014 year and surveillence data by month by infections for 2011-2016 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2004-2016, and temporal resolution is weekly, monthly, yearly. Open access.	null	null	Hellenic Centre for Disease Control and Prevention (HCDCP), Greece	null	null	null	http://www.keelpno.gr/en-us/epidemiologicalstatisticaldata.aspx	null	PDF	null	null	Greece	5090	GR	null	null
Outbreaks of Infectious Diseases	This website with data contains data about reportted cases of infectious diseases in Greece from 2007 to 2015 year in XLS format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2007-2015, and temporal resolution is yearly. Open access.	null	null	Greek Statistical Authority	null	null	null	http://www.statistics.gr/el/statistics/-/publication/SHE15/2015	null	XLS	null	null	Greece	5090	GR	null	null
Facts and Figures	This website with data contains data about morbidity, including prevalence of HIV, tuberculosis, malaria and rate of vaccination coverage in Ghana from 2007 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is national, country. Temporal coverage is 2007-2015, and temporal resolution is yearly. Open access.	null	null	Ministry of Health of Ghana	null	null	null	http://www.moh.gov.gh/facts-figures/	null	PDF	null	null	Ghana	5092	GH	null	null
Archive of Infectious Disease Epidemiology Annual Reports	This website with data contains data about incidences of infectious diseases in Germany from 2001 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country, Temporal coverage is 2001-2015, and temporal resolution is yearly. Open access.	null	null	Robert Koch University	null	null	null	http://www.rki.de/EN/Content/infections/epidemiology/inf_dis_Germany/yearbook/Archive_Tabelle_Yearbook.html?nn=7523316	null	PDF	null	null	Germany	5029	DE	null	null
Epidemiological bulletins	This website with data contains data about incidences of infectious diseases in Germany from 2011 to 2017 in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2011-2017, and temporal resolution is yearly. Open access.	null	null	Robert Koch University	null	null	null	http://www.rki.de/DE/Content/Infekt/EpidBull/epid_bull_node.html	null	PDF	null	null	Germany	5029	DE	null	null
SURVSTAT@RKI 2.0	This database contains data about notifiable infectious diseases in Germany from 2001 to 2012 year in ZIP and CVS format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2001-2012, and temporal resolution is yearly. Open access.	null	null	Robert Koch University	null	null	null	https://survstat.rki.de/Content/Query/Create.aspx	null	ZIP, CSV	null	null	Germany	5029	DE	null	null
Seasonal reports	This website with data contains data about yearly incidences of influenza in Germany by region and serotype from 1996 to 2016 in PDF format. Spatial coverage is country, and spatial resolution is yearly. Temporal coverage is 1996-2016, and spatial resolution is yearly. Open access.	null	null	Arbeitsgemeinschaft Influenza	null	null	null	https://influenza.rki.de/Saisonbericht.aspx	null	PDF	null	null	Germany	5029	DE	null	null
AGI annual reports	This website with data contains data about weekly incidences of influenza in Germany by region and serotype from 2008 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is weekly. Temporal is 2008-2017, temporal resolution is weekly. Open access.	null	null	Arbeitsgemeinschaft Influenza	null	null	null	https://influenza.rki.de/Wochenberichte.aspx	null	PDF	null	null	Germany	5029	DE	null	null
Bulletin reports	This website with data contains data about incidences of infectious diseases in Georgia from 2004 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2004-2017, and temporal resolution is yearly. Open access.	null	null	National Center for Disease Control and Prevention of the Republic of Georgia	null	null	null	http://ncdc.ge/ka-GE/PublicInformation/BulletinReports	null	PDF	null	null	Georgia	5154	GE	null	null
Epidnews	This website with data contains data about incidences of influenza, severe acute respiratory infections and vaccination coverage in Georgia from 2015 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2015-2016, and temporal resolution is yearly. Open access.	null	null	National Center for Disease Control and Prevention of the Republic of Georgia	null	null	null	http://ncdc.ge/ka-GE/Publications/Epidnews	null	PDF	null	null	Georgia	5154	GE	null	null
GEOSTAT	This website with data contains data about incidators of health care in Georgia, including incidences of infectious diseases (acute intestinal infections, salmonella, diphtheria, pertussis, tetanus, measles, rubella, virus hepatitis, influenza and acute respiratory infections), tuberculosis, STI's and HIV/AIDS in Georgia for 2001-2015 and 2002-2015 in XLS format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2001-2015 and 2002-2015, and temporal resolution is country. Open access.	null	null	National Statistics Office of Georgia	null	null	null	http://www.geostat.ge/index.php?action=page&p_id=197&lang=eng	null	XLS	null	null	Georgia	5154	GE	null	null
GEOSTAT Database	This database contains data about demographic, births and morbidity by major diseases and infections, such as STI's, tuberculosis, and HIV/AIDS in Georgia from 2000 to 2015 year in PX-Axis file, XLS and HTML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2000-2015, and temporal resolution is yearly. Open access.	null	null	National Statistics Office of Georgia	null	null	null	http://91.208.144.188/Menu.aspx?rxid=c8ca81e9-2824-4c5b-a46a-c80202913531&px_db=Database&px_type=PX	null	PX-Axis file, XLS, HTML	null	null	Georgia	5154	GE	null	null
Statistical database of the infectious diseases register	This database contains data about incidences of infectious diseases in Finland from 1995 to 2017 year in CSV, XLSX, PDF format. Spatial coverage is country, and spatial resolution is country and district. Temporal coverage is 1995-2017, and temporal resolution is yearly. Open access.	null	null	Infectious Disease Registry, Finland	null	null	null	https://www.thl.fi/ttr/gen/rpt/tilastot.html	null	CSV, XLSX, PDF	null	null	Finland	4974	FI	null	null
Fiji Ministry of Health & Medical Services	This website with data contains data about the National Notifiable Diseases Surveillance System from Fiji at province level with monthly and yearly temporal resolution from 2005 to 2015 in PDF format. Temporal resoultion is monthly or yearly. Open access.	null	null	Ministry of Health and Medical Services of Fiji	null	null	null	http://www.health.gov.fj/?page_id=198	null	PDF	null	null	Fiji	5168	FJ	null	null
Publications and tools	This website with data contains data about incidences of invasive meningococcal infectious, measles, HIV/AIDS and tuberculosis in France by sex and residence from 2006 to 2015 year in HTML format. Spatial coverage is country, and spatial resolution is region, department. Temporal coverage is 2006-2015, and temporal resolution is yearly. Open access.	null	null	Public Health of France, database	null	null	null	http://invs.santepubliquefrance.fr/Publications-et-outils/Bases-de-donnees-et-outils	null	HTML	null	null	France	4998	FR	null	null
Home: Statistics	This database contains data about demographic change, births and deaths in France from 1994 to 2017 year in CSV, dBase, Beyond format. Spatial coverage is country, and spatial resolution is country, municipality. Temporal coverage is 1994-2017, and temporal resolution is yearly, monthly. Open access.	null	null	National Institute of Statistics and Economic Studies, France	null	null	null	https://www.insee.fr/fr/statistiques?taille=100&debut=0&idprec=2117120&theme=1+2+3&categorie=3+10+19	null	CSV, dBase, Beyond	null	null	France	4998	FR	null	null
All about the population: Numbers: France	This website with data contains data about population structure, births and mortality in France from 2006 to 2016 year in XLS format. Spatial coverage is country, and spatial resolution is country, Temporal coverage is 2006-2016, and temporal resolution is yearly. Open access.	null	null	INED/ Institue National D'Etudes Demographiques, France	null	null	null	http://www.ined.fr/fr/tout-savoir-population/chiffres/france/mortalite-cause-deces/causes-deces/#r152	null	XLS	null	null	France	4998	FR	null	null
THL Finland Statistics	This database contains data about all cause morbidity and due to infectious diseases in Finland from 1995 to 2017 year in THL format. Spatial coverage is country, and spatial resoluiton is country. Temporal coverage is 1995-2017, and temporal resolution is yearly. Open access.	null	null	The Government of Finland	null	null	null	THL Finland	null	CSV	null	null	Finland	4974	FI	null	null
Infectious diseases in Finland, annual reports	This website with data contains data about incidences of infectious diseases in Finland from 2000 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2000-2015, and temporal resolution is yearly. Open access.	null	null	National Institue for Health and Welfare, Finland	null	null	null	https://www.thl.fi/en/web/infectious-diseases/surveillance/infectious-disease-register/infectious-diseases-in-finland-annual-reports	null	PDF	null	null	Finland	4974	FI	null	null
General Document	This website with data contains data about health and health related indicators on cases of HIV, tuberculosis, malaria, leprosis, meningitis, vaccination coverage in Ethiopia from 1992 to 2007 year in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 1992-2007, and temporal resolution is yearly. Open access.	null	null	Ministry of Health of Ethiopia	null	null	null	http://www.moh.gov.et/web/guest/bycategory	null	PDF	null	null	Ethiopia	5179	ET	null	null
Morbidity and use of medical services	This database contains data about incidences of registered infectious diseases in Estonia from 1999 to 2015 year and tuberculosis from 1970 to 2015 year in PX, XLS, TXT, CSV, HTM, DBF, XML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1999-2015, and temporal resolution is yearly. Open access.	null	null	Statistics Estonia	null	null	null	http://pub.stat.ee/px-web.2001/I_Databas/Social_life/05Health/06Morbidity_and_use_of_medical_services/06Morbidity_and_use_of_medical_services.asp	null	PX, XLS, TXT, CSV, HTM, DBF, XML	null	null	Estonia	5059	EE	null	null
Communicable disease bulletin	This website with data contains data about incidences of communicable diseases, tuberculosis, HIV is Estonia from 2004 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2004-2017, temporal resolution is monthly. Open access.	null	null	Terviseamet, Estonia	null	null	null	http://www.terviseamet.ee/en/cdc/communicable-disease-bulletin.html	null	PDF	null	null	Estonia	5059	EE	null	null
HIV-infections in Estonia 1988-2008	This website with data contains data about incidences of HIV in Estonia by gender from 1988 to 2008 year in HTML format. Spatial resolution is at country-level, and temporal resolution is yearly. Open access.	null	null	Terviseamet, Estonia	null	null	null	http://www.terviseamet.ee/en/cdc/hiv-infections-in-estonia-1988-2008.html	null	HTML	null	null	Estonia	5059	EE	null	null
Epidemiological Bulletins	This website with data contains data about epidemiological bulletin from El Salvador at province level with a weekly temporal resolution from 2014 to 2017 in PDF format in Spanish. Open access.	null	null	The Directorate of Health Surveillance, Ministry of Health of El Salvador	null	null	null	http://www.salud.gob.sv/direccion-de-vigilancia-sanitaria-2/	null	PDF	null	null	El Salvador	5165	SV	null	null
Epidemiological Bulletins	This website with data contains data about epidemiological bulletin from El Salvador at province level from 2012 to 2015 in PDF format in Spanish. Temporal resolution is weekly. Open access.	null	null	World Health Organization, PAHO	null	null	null	http://www.paho.org/els/index.php?option=com_content&view=article&id=483:boletin-epidemiologico-ministerio-salud&Itemid=286	null	PDF	null	null	El Salvador	5165	SV	null	null
Health	This dataset contains data about tuberculosis, leprosy, diarrhea, dermatology and venereal diseases, endemic diseases, fever, acute respiratory diseases, rabies in Kenia in 2011 in PDF format. Spatial coverage us country, and spatial resolution is country. Temporal coverage is 2011, and temporal resolution is yearly. Open access.	null	null	Central Agency for Public Mobilization and Statistics	null	null	null	http://www.sis.gov.eg/newvr/EgyptinFigures2015/EgyptinFigures/Tables/PDF/15-%20%D8%A7%D9%84%D8%B5%D8%AD%D8%A9/Health.pdf	null	PDF	null	null	Egypt	4992	EG	null	null
Global epidemiological status of the new corona virus CoV-MERS	This dataset contains data about incidences of coronary virus in Egypt from 2012 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2012-2015, and temporal resolution is yearly. Open access.	null	null	Ministry of Health of Egypt	null	null	null	http://www.mohp.gov.eg/UserFiles/LibraryFiles/725862.pdf	null	PDF	null	null	Egypt	4992	EG	null	null
National Health and Nutrition Survey 2015	This website with data contains data about the maternal and child reproduction health status, chronic noncommunicable diseases, and population from Ecuador at province level in 2012 in Spanish. Temporal resolution is quarterly or yearly, Open access.	null	null	The Ministry of Health of Ecuador	null	null	null	http://www.salud.gob.ec/biblioteca/	null	PDF	null	null	Ecuador	5088	EC	null	null
Quarterly bulletin SUGEMI	This website with data contains data about epidemiological bulletin from Dominican Republic at province level from 2013 to 2016 in PDF format in Spanich. Temporal resolution is weekly or yearly. Open access.	null	null	The Ministry of Health of the Republic of Dominican	null	null	null	http://www.sespas.gov.do/sugemi/dlist/index.php?folder=Qk9MRVRJTkVT	null	PDF	null	null	Dominican Republic	5120	DO	null	null
Monitoring in numbers, graphs and maps	This database contains data about incidence of infectious diseases and vaccination coverage in Denmark from 1994 to 2017 in XLSX format. Spatial coverage is country, and spatial resolution is country, province, municipality. Temporal coverage us 1994-2017, and temporal resolution is yearly. Open access.	null	null	Statens Serum Institut, Monitoring information on infectious diseases	null	null	null	http://miba.ssi.dk/Home/Smitteberedskab/Sygdomsovervaagning.aspx	null	XLSX	null	null	Denmark	5196	DK	null	null
Population and Elections	This database contains data about demographic, births and deaths in Denmark from 2006 to 2016 year in PX, XLSX, XLS, DBF, SAS, CSV, TXT, TSD, ASB format. Spatial coverage is country, and spatial resolution is country, region, municipality. Temporal coverags is 2006-2016, and temporal resolution is yearly. Open access.	null	null	Statistics Denmark	null	null	null	http://www.statbank.dk/10014	null	PX, XLSX, XLS, DBF, SAS, CSV, TXT, TSD, ASB	null	null	Denmark	5196	DK	null	null
Health profile for Democratic People's Republic of Korea	This website with data contains data about infectious disease from DPR Korea at country level with a yearly temporal resolution from 2002 to 2015 in CVS, XML, and JSON format. Open access.	null	null	World Health Organization	null	null	null	http://apps.who.int/gho/data/node.country.country-PRK?lang=en	null	CSV, XML, JSON	null	null	Democratic People?s Republic of Korea	4969	KP	null	null
Infection in the Czech Republic - EPIDAT	This website with data contains data about incidences of selected infectious diseases in the Czech Republic from 2007 to 2017 year in HTML, PDF format. Spatial coverage is country, nand spatial resolution is country. Temporal coverage is 2007-2017, and temporal resolution is yearly. Open access.	null	null	National Institute of Public Health, Czech Republic	null	null	null	http://www.szu.cz/publikace/data/infekce-v-cr?lang=1	null	HTML, PDF	null	null	Czechia	5102	CZ	null	null
HIV / AIDS outbreak and incidence reports	This website with data contains data about HIV/AIDS cases in the Czech Republic by mode of transmission from 2003 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is countyr. Temporal coverage is 2003-2016, and temporal resolution is yearly. Open acccess.	null	null	National Institute of Public Health, Czechia	null	null	null	http://www.szu.cz/tema/prevence/zprava-o-vyskytu-a-sireni-hiv-aids-za-rok-2003	null	PDF	null	null	Czechia	5102	CZ	null	null
